Trip_ID,Date,Time,Pickup_Location,Drop_Location,Distance_km,Payment_Type,Passenger_Count,Driver_Rating,Fare_Amount,DateTime,Hour,DayOfWeek,Month,Year,DayOfMonth,Weekend,Time_Category,Peak_Hour,Fare_per_km,Trip_Category,Trip_Efficiency,Rating_Category,Rating_Bin,Route,Same_Location_Trip,Route_Popularity,Payment_Type_Encoded,Passenger_Group,Time_Multiplier,Day_Premium,Is_Weekend,Final_Multiplier
UBER1567,2025-09-25,20:30,Karol Bagh,Indraprastha,26.39,Wallet,1,4.8,327.21,2025-09-25 20:30:00,20,Thursday,September,2025,25,False,Evening,Off-Peak,12.399014778325123,Long,0.46983761948939456,Excellent,Excellent,Karol Bagh to Indraprastha,False,7,2,Solo,1.2,1.0,0,1.2
UBER1568,2024-11-19,22:10,Noida Sector 15,Indraprastha,9.7,Wallet,1,3.7,188.43,2024-11-19 22:10:00,22,Tuesday,November,2024,19,False,Night,Off-Peak,19.425773195876292,Medium,2.0026570305027107,Average,Average,Noida Sector 15 to Indraprastha,False,8,2,Solo,1.4,1.0,0,1.4
UBER1569,2025-09-11,20:47,Chandni Chowk,Saket,6.26,Card,3,3.6,101.55,2025-09-11 20:47:00,20,Thursday,September,2025,11,False,Evening,Off-Peak,16.222044728434504,Medium,2.591380947034266,Average,Average,Chandni Chowk to Saket,False,1,1,Small Group,1.2,1.0,0,1.2
UBER1570,2024-08-18,16:52,Rohini,Chandni Chowk,19.63,Wallet,1,3.7,274.92,2024-08-18 16:52:00,16,Sunday,August,2024,18,True,Afternoon,Off-Peak,14.005094243504841,Long,0.7134536038464004,Average,Average,Rohini to Chandni Chowk,False,6,2,Solo,1.0,1.25,1,1.25
UBER1571,2024-07-16,05:39,Karol Bagh,Gurugram Cyber City,12.54,Card,3,4.4,154.8,2024-07-16 05:39:00,5,Tuesday,July,2024,16,False,Morning,Off-Peak,12.344497607655503,Medium,0.9844096975801837,Good,Good,Karol Bagh to Gurugram Cyber City,False,6,1,Small Group,1.0,1.0,0,1.0
UBER1572,2025-05-23,00:39,Gurugram Cyber City,Noida Sector 15,9.95,Card,1,3.2,178.29,2025-05-23 00:39:00,0,Friday,May,2025,23,False,Night,Off-Peak,17.91859296482412,Medium,1.8008636145551882,Average,Poor,Gurugram Cyber City to Noida Sector 15,False,3,1,Solo,1.4,1.15,0,1.6099999999999999
UBER1573,2025-03-17,10:39,Chandni Chowk,Connaught Place,11.48,Card,4,5.0,186.28,2025-03-17 10:39:00,10,Monday,March,2025,17,False,Morning,Off-Peak,16.226480836236934,Medium,1.4134565188359698,Excellent,Excellent,Chandni Chowk to Connaught Place,False,2,1,Large Group,1.0,1.0,0,1.0
UBER1574,2024-01-19,19:46,IGI Airport,Kalkaji,29.99,Cash,1,4.6,471.78,2024-01-19 19:46:00,19,Friday,January,2024,19,False,Evening,Peak,15.731243747915972,Long,0.5245496414776917,Excellent,Excellent,IGI Airport to Kalkaji,False,6,0,Solo,1.35,1.15,0,1.5525
UBER1575,2024-04-21,13:45,Hauz Khas,Lajpat Nagar,0.1,Wallet,3,4.4,5.0,2024-04-21 13:45:00,13,Sunday,April,2024,21,True,Afternoon,Off-Peak,50.0,Short,500.0,Good,Good,Hauz Khas to Lajpat Nagar,False,4,2,Small Group,1.0,1.25,1,1.25
UBER1576,2025-08-29,11:36,Okhla,Indraprastha,9.92,Wallet,1,3.9,131.65,2025-08-29 11:36:00,11,Friday,August,2025,29,False,Morning,Off-Peak,13.27116935483871,Medium,1.3378194914151926,Average,Average,Okhla to Indraprastha,False,3,2,Solo,1.0,1.15,0,1.15
UBER1577,2024-01-24,00:33,Lajpat Nagar,Kalkaji,12.94,Wallet,2,3.4,179.77,2024-01-24 00:33:00,0,Wednesday,January,2024,24,False,Night,Off-Peak,13.892581143740342,Medium,1.073615235219501,Average,Poor,Lajpat Nagar to Kalkaji,False,6,2,Couple,1.4,1.0,0,1.4
UBER1578,2025-02-21,14:19,IGI Airport,Rajouri Garden,22.59,Cash,1,4.1,296.39,2025-02-21 14:19:00,14,Friday,February,2025,21,False,Afternoon,Off-Peak,13.12040725984949,Long,0.5808059875984724,Good,Good,IGI Airport to Rajouri Garden,False,9,0,Solo,1.0,1.15,0,1.15
UBER1579,2025-06-25,02:44,Pitampura,Dwarka,3.26,Card,4,3.6,64.86,2025-06-25 02:44:00,2,Wednesday,June,2025,25,False,Night,Off-Peak,19.895705521472394,Short,6.102977153825888,Average,Average,Pitampura to Dwarka,False,5,1,Large Group,1.4,1.0,0,1.4
UBER1580,2024-01-16,05:20,Rohini,Chandni Chowk,7.44,Card,2,3.1,103.75,2024-01-16 05:20:00,5,Tuesday,January,2024,16,False,Morning,Off-Peak,13.944892473118278,Medium,1.8743135044513815,Average,Poor,Rohini to Chandni Chowk,False,6,1,Couple,1.0,1.0,0,1.0
UBER1581,2025-04-23,18:18,Dwarka,IGI Airport,15.8,Wallet,2,3.4,292.73,2025-04-23 18:18:00,18,Wednesday,April,2025,23,False,Evening,Peak,18.527215189873417,Long,1.1726085563211022,Average,Poor,Dwarka to IGI Airport,False,9,2,Couple,1.35,1.0,0,1.35
UBER1582,2024-12-01,10:02,Noida Sector 15,Saket,1.96,Card,3,3.0,35.2,2024-12-01 10:02:00,10,Sunday,December,2024,1,True,Morning,Off-Peak,17.95918367346939,Short,9.162848812994588,Average,Very Poor,Noida Sector 15 to Saket,False,8,1,Small Group,1.0,1.25,1,1.25
UBER1583,2025-09-04,12:57,Indraprastha,Rohini,25.58,Cash,2,3.4,429.02,2025-09-04 12:57:00,12,Thursday,September,2025,4,False,Afternoon,Off-Peak,16.77169663799844,Long,0.6556566316653025,Average,Poor,Indraprastha to Rohini,False,9,0,Couple,1.0,1.0,0,1.0
UBER1584,2025-07-18,15:43,Saket,IGI Airport,2.17,Card,2,3.1,40.07,2025-07-18 15:43:00,15,Friday,July,2025,18,False,Afternoon,Off-Peak,18.465437788018434,Short,8.509418335492366,Average,Poor,Saket to IGI Airport,False,3,1,Couple,1.0,1.15,0,1.15
UBER1585,2025-12-13,23:30,Mayur Vihar,Rohini,7.49,Card,1,3.2,97.25,2025-12-13 23:30:00,23,Saturday,December,2025,13,True,Night,Off-Peak,12.983978638184245,Medium,1.7335084964197924,Average,Poor,Mayur Vihar to Rohini,False,5,1,Solo,1.4,1.25,1,1.75
UBER1586,2024-10-19,21:54,Saket,Rohini,11.17,Card,4,4.9,194.01,2024-10-19 21:54:00,21,Saturday,October,2024,19,True,Night,Off-Peak,17.368845120859444,Medium,1.5549548004350442,Excellent,Excellent,Saket to Rohini,False,6,1,Large Group,1.2,1.25,1,1.5
UBER1587,2025-03-03,07:15,Lajpat Nagar,Okhla,3.16,Cash,3,3.3,58.99,2025-03-03 07:15:00,7,Monday,March,2025,3,False,Morning,Peak,18.667721518987342,Short,5.9075068098061205,Average,Poor,Lajpat Nagar to Okhla,False,9,0,Small Group,1.3,1.0,0,1.3
UBER1588,2024-12-25,02:57,Saket,Kalkaji,5.3,Wallet,4,3.1,73.6,2024-12-25 02:57:00,2,Wednesday,December,2024,25,False,Night,Off-Peak,13.886792452830187,Medium,2.6201495194019224,Average,Poor,Saket to Kalkaji,False,7,2,Large Group,1.4,1.0,0,1.4
UBER1589,2025-06-29,03:59,Lajpat Nagar,Kalkaji,5.94,Card,3,4.0,89.03,2025-06-29 03:59:00,3,Sunday,June,2025,29,True,Night,Off-Peak,14.988215488215488,Medium,2.523268600709678,Good,Average,Lajpat Nagar to Kalkaji,False,6,1,Small Group,1.4,1.25,1,1.75
UBER1590,2025-03-07,15:44,Unknown,Rohini,10.54,Wallet,1,3.6,198.54,2025-03-07 15:44:00,15,Friday,March,2025,7,False,Afternoon,Off-Peak,18.836812144212523,Medium,1.7871738277241485,Average,Average,Unknown to Rohini,False,3,2,Solo,1.0,1.15,0,1.15
UBER1591,2024-01-19,01:06,Rohini,Janakpuri,26.66,Wallet,4,4.4,249.21,2024-01-19 01:06:00,1,Friday,January,2024,19,False,Night,Off-Peak,9.347711927981996,Long,0.35062685401282806,Good,Good,Rohini to Janakpuri,False,5,2,Large Group,1.4,1.15,0,1.6099999999999999
UBER1592,2024-11-12,04:08,Rajouri Garden,Okhla,8.87,Wallet,4,3.9,157.37,2024-11-12 04:08:00,4,Tuesday,November,2024,12,False,Night,Off-Peak,17.741826381059752,Medium,2.000205905418236,Average,Average,Rajouri Garden to Okhla,False,3,2,Large Group,1.4,1.0,0,1.4
UBER1593,2024-09-19,19:22,Janakpuri,Pitampura,25.43,Wallet,2,3.4,455.4,2024-09-19 19:22:00,19,Thursday,September,2024,19,False,Evening,Peak,17.90798269760126,Long,0.7042069483917129,Average,Poor,Janakpuri to Pitampura,False,4,2,Couple,1.35,1.0,0,1.35
UBER1594,2024-11-20,05:55,Dwarka,Karol Bagh,20.63,Card,4,4.6,283.75,2024-11-20 05:55:00,5,Wednesday,November,2024,20,False,Morning,Off-Peak,13.754241396025206,Long,0.6667106832780032,Excellent,Excellent,Dwarka to Karol Bagh,False,3,1,Large Group,1.0,1.0,0,1.0
UBER1595,2024-06-07,16:05,Karol Bagh,Lajpat Nagar,8.41,Wallet,2,4.2,146.63,2024-06-07 16:05:00,16,Friday,June,2024,7,False,Afternoon,Off-Peak,17.435196195005943,Medium,2.073150558264678,Good,Good,Karol Bagh to Lajpat Nagar,False,4,2,Couple,1.0,1.15,0,1.15
UBER1596,2025-04-16,21:59,Dwarka,Greater Kailash,28.16,Wallet,3,3.8,424.75,2025-04-16 21:59:00,21,Wednesday,April,2025,16,False,Night,Off-Peak,15.083451704545455,Long,0.5356339383716425,Average,Average,Dwarka to Greater Kailash,False,4,2,Small Group,1.2,1.0,0,1.2
UBER1597,2025-09-29,01:35,Connaught Place,Noida Sector 15,18.67,Card,1,4.3,264.51,2025-09-29 01:35:00,1,Monday,September,2025,29,False,Night,Off-Peak,14.167648634172467,Long,0.7588456686755471,Good,Good,Connaught Place to Noida Sector 15,False,6,1,Solo,1.4,1.0,0,1.4
UBER1598,2024-06-21,09:41,Rajouri Garden,Chandni Chowk,1.64,Wallet,4,4.4,23.85,2024-06-21 09:41:00,9,Friday,June,2024,21,False,Morning,Peak,14.54268292682927,Short,8.867489589530043,Good,Good,Rajouri Garden to Chandni Chowk,False,5,2,Large Group,1.3,1.15,0,1.4949999999999999
UBER1599,2025-10-12,14:32,Dwarka,Indraprastha,12.44,Wallet,1,4.6,213.47,2025-10-12 14:32:00,14,Sunday,October,2025,12,True,Afternoon,Off-Peak,17.159967845659164,Medium,1.3794186371108654,Excellent,Excellent,Dwarka to Indraprastha,False,10,2,Solo,1.0,1.25,1,1.25
UBER1600,2025-06-21,09:43,Noida Sector 15,Okhla,20.09,Cash,4,4.8,394.46,2025-06-21 09:43:00,9,Saturday,June,2025,21,True,Morning,Peak,19.634644101543056,Long,0.9773342011718794,Excellent,Excellent,Noida Sector 15 to Okhla,False,7,0,Large Group,1.3,1.25,1,1.625
UBER1601,2024-07-28,20:12,Mayur Vihar,Hauz Khas,26.37,Cash,1,3.9,481.17,2024-07-28 20:12:00,20,Sunday,July,2024,28,True,Evening,Off-Peak,18.246871444823665,Long,0.6919556861897483,Average,Average,Mayur Vihar to Hauz Khas,False,7,0,Solo,1.2,1.25,1,1.5
UBER1602,2025-08-02,00:09,Gurugram Cyber City,Dwarka,18.24,Card,3,4.5,261.11,2025-08-02 00:09:00,0,Saturday,August,2025,2,True,Night,Off-Peak,14.315241228070178,Long,0.7848268217143739,Excellent,Good,Gurugram Cyber City to Dwarka,False,5,1,Small Group,1.4,1.25,1,1.75
UBER1603,2025-06-09,05:15,Dwarka,Karol Bagh,24.45,Wallet,2,4.5,326.75,2025-06-09 05:15:00,5,Monday,June,2025,9,False,Morning,Off-Peak,13.3640081799591,Long,0.546585201634319,Excellent,Good,Dwarka to Karol Bagh,False,3,2,Couple,1.0,1.0,0,1.0
UBER1604,2024-08-14,15:30,Janakpuri,Pitampura,14.7,Card,1,4.5,181.09,2024-08-14 15:30:00,15,Wednesday,August,2024,14,False,Afternoon,Off-Peak,12.31904761904762,Medium,0.8380304502753483,Excellent,Good,Janakpuri to Pitampura,False,4,1,Solo,1.0,1.0,0,1.0
UBER1605,2025-10-09,20:06,Lajpat Nagar,Indraprastha,28.78,Wallet,3,3.1,361.65,2025-10-09 20:06:00,20,Thursday,October,2025,9,False,Evening,Off-Peak,12.566018068102847,Long,0.4366232824219196,Average,Poor,Lajpat Nagar to Indraprastha,False,5,2,Small Group,1.2,1.0,0,1.2
UBER1606,2025-05-23,00:32,Unknown,Janakpuri,19.78,Card,3,4.6,263.41,2025-05-23 00:32:00,0,Friday,May,2025,23,False,Night,Off-Peak,13.316986855409505,Long,0.6732551494140295,Excellent,Excellent,Unknown to Janakpuri,False,3,1,Small Group,1.4,1.15,0,1.6099999999999999
UBER1607,2025-03-22,08:12,Chandni Chowk,Rohini,19.87,Cash,3,4.0,396.28,2025-03-22 08:12:00,8,Saturday,March,2025,22,True,Morning,Peak,19.94363361852038,Long,1.0037057684207538,Good,Average,Chandni Chowk to Rohini,False,8,0,Small Group,1.3,1.25,1,1.625
UBER1608,2025-10-09,00:49,Mayur Vihar,IGI Airport,24.99,Card,1,4.5,371.63,2025-10-09 00:49:00,0,Thursday,October,2025,9,False,Night,Off-Peak,14.871148459383754,Long,0.5950839719641359,Excellent,Good,Mayur Vihar to IGI Airport,False,8,1,Solo,1.4,1.0,0,1.4
UBER1609,2025-06-28,09:54,Okhla,Connaught Place,15.08,Card,2,4.1,283.85,2025-06-28 09:54:00,9,Saturday,June,2025,28,True,Morning,Peak,18.82294429708223,Long,1.2482058552441797,Good,Good,Okhla to Connaught Place,False,7,1,Couple,1.3,1.25,1,1.625
UBER1610,2024-08-28,07:24,Gurugram Cyber City,Rohini,6.08,Wallet,2,4.3,80.8,2024-08-28 07:24:00,7,Wednesday,August,2024,28,False,Morning,Peak,13.289473684210526,Medium,2.185768698060942,Good,Good,Gurugram Cyber City to Rohini,False,7,2,Couple,1.3,1.0,0,1.3
UBER1611,2024-10-15,14:55,Vasant Kunj,Dwarka,28.34,Cash,4,4.3,394.12,2024-10-15 14:55:00,14,Tuesday,October,2024,15,False,Afternoon,Off-Peak,13.906845448129852,Long,0.49071437713937377,Good,Good,Vasant Kunj to Dwarka,False,4,0,Large Group,1.0,1.0,0,1.0
UBER1612,2025-06-02,19:20,Gurugram Cyber City,Saket,7.26,Wallet,1,3.3,134.52,2025-06-02 19:20:00,19,Monday,June,2025,2,False,Evening,Peak,18.528925619834713,Medium,2.552193611547481,Average,Poor,Gurugram Cyber City to Saket,False,6,2,Solo,1.35,1.0,0,1.35
UBER1613,2024-11-04,00:05,Lajpat Nagar,Mayur Vihar,2.56,Card,2,4.2,35.29,2024-11-04 00:05:00,0,Monday,November,2024,4,False,Night,Off-Peak,13.78515625,Short,5.38482666015625,Good,Good,Lajpat Nagar to Mayur Vihar,False,7,1,Couple,1.4,1.0,0,1.4
UBER1614,2025-03-01,10:59,IGI Airport,Chandni Chowk,11.47,Cash,2,4.7,152.19,2025-03-01 10:59:00,10,Saturday,March,2025,1,True,Morning,Off-Peak,13.268526591107236,Medium,1.156802667053813,Excellent,Excellent,IGI Airport to Chandni Chowk,False,7,0,Couple,1.0,1.25,1,1.25
UBER1615,2025-06-14,10:44,Rohini,Hauz Khas,16.15,Cash,4,4.2,246.48,2025-06-14 10:44:00,10,Saturday,June,2025,14,True,Morning,Off-Peak,15.261919504643963,Long,0.9450104956435891,Good,Good,Rohini to Hauz Khas,False,4,0,Large Group,1.0,1.25,1,1.25
UBER1616,2024-09-20,20:37,Karol Bagh,Kalkaji,27.99,Wallet,3,4.2,506.73,2024-09-20 20:37:00,20,Friday,September,2024,20,False,Evening,Off-Peak,18.103965702036444,Long,0.6468012040741853,Good,Good,Karol Bagh to Kalkaji,False,8,2,Small Group,1.2,1.15,0,1.38
UBER1617,2024-01-14,16:48,Saket,Janakpuri,19.57,Card,1,4.4,360.11,2024-01-14 16:48:00,16,Sunday,January,2024,14,True,Afternoon,Off-Peak,18.40112416964742,Long,0.9402720577234247,Good,Good,Saket to Janakpuri,False,4,1,Solo,1.0,1.25,1,1.25
UBER1618,2025-08-20,03:52,Kalkaji,Okhla,5.7,Wallet,4,3.4,95.01,2025-08-20 03:52:00,3,Wednesday,August,2025,20,False,Night,Off-Peak,16.66842105263158,Medium,2.9242843951985225,Average,Poor,Kalkaji to Okhla,False,4,2,Large Group,1.4,1.0,0,1.4
UBER1619,2024-02-10,18:56,Janakpuri,Kalkaji,24.53,Cash,2,3.3,411.72,2024-02-10 18:56:00,18,Saturday,February,2024,10,True,Evening,Peak,16.784345699143906,Long,0.6842374928309786,Average,Poor,Janakpuri to Kalkaji,False,8,0,Couple,1.35,1.25,1,1.6875
UBER1620,2024-06-17,21:11,Dwarka,Saket,24.06,Card,2,4.0,421.21,2024-06-17 21:11:00,21,Monday,June,2024,17,False,Night,Off-Peak,17.50665004156276,Long,0.7276246900067648,Good,Average,Dwarka to Saket,False,5,1,Couple,1.2,1.0,0,1.2
UBER1621,2024-10-23,20:15,Okhla,Dwarka,7.02,Wallet,4,3.6,84.37,2024-10-23 20:15:00,20,Wednesday,October,2024,23,False,Evening,Off-Peak,12.018518518518519,Medium,1.712039675002638,Average,Average,Okhla to Dwarka,False,4,2,Large Group,1.2,1.0,0,1.2
UBER1622,2025-08-25,08:44,Karol Bagh,Chandni Chowk,6.79,Card,2,3.2,113.1,2025-08-25 08:44:00,8,Monday,August,2025,25,False,Morning,Peak,16.65684830633284,Medium,2.4531440804613904,Average,Poor,Karol Bagh to Chandni Chowk,False,2,1,Couple,1.3,1.0,0,1.3
UBER1623,2024-06-06,18:37,Noida Sector 15,Dwarka,8.64,Wallet,4,4.9,131.29,2024-06-06 18:37:00,18,Thursday,June,2024,6,False,Evening,Peak,15.19560185185185,Medium,1.7587502143347047,Excellent,Excellent,Noida Sector 15 to Dwarka,False,4,2,Large Group,1.35,1.0,0,1.35
UBER1624,2025-03-22,09:19,Dwarka,Connaught Place,12.07,Wallet,1,3.4,202.07,2025-03-22 09:19:00,9,Saturday,March,2025,22,True,Morning,Peak,16.741507870753935,Medium,1.3870346206092738,Average,Poor,Dwarka to Connaught Place,False,5,2,Solo,1.3,1.25,1,1.625
UBER1625,2024-09-05,07:04,IGI Airport,Gurugram Cyber City,6.81,Card,1,4.8,92.82,2024-09-05 07:04:00,7,Thursday,September,2024,5,False,Morning,Peak,13.629955947136564,Medium,2.0014619599319476,Excellent,Excellent,IGI Airport to Gurugram Cyber City,False,8,1,Solo,1.3,1.0,0,1.3
UBER1626,2024-08-22,19:20,Vasant Kunj,Gurugram Cyber City,10.92,Card,2,4.5,179.58,2024-08-22 19:20:00,19,Thursday,August,2024,22,False,Evening,Peak,16.445054945054945,Medium,1.5059574125508193,Excellent,Good,Vasant Kunj to Gurugram Cyber City,False,2,1,Couple,1.35,1.0,0,1.35
UBER1627,2025-12-13,07:32,Karol Bagh,Saket,17.63,Wallet,2,3.4,252.68,2025-12-13 07:32:00,7,Saturday,December,2025,13,True,Morning,Peak,14.332387975042542,Long,0.8129545079434227,Average,Poor,Karol Bagh to Saket,False,6,2,Couple,1.3,1.25,1,1.625
UBER1628,2024-10-28,14:17,Unknown,Chandni Chowk,7.8,Cash,3,3.6,105.83,2024-10-28 14:17:00,14,Monday,October,2024,28,False,Afternoon,Off-Peak,13.567948717948719,Medium,1.7394806048652203,Average,Average,Unknown to Chandni Chowk,False,7,0,Small Group,1.0,1.0,0,1.0
UBER1629,2024-08-22,22:36,Okhla,Gurugram Cyber City,22.24,Card,2,3.8,436.13,2024-08-22 22:36:00,22,Thursday,August,2024,22,False,Night,Off-Peak,19.6101618705036,Long,0.8817518826665288,Average,Average,Okhla to Gurugram Cyber City,False,5,1,Couple,1.4,1.0,0,1.4
UBER1630,2025-01-01,11:11,Rohini,Gurugram Cyber City,2.29,Wallet,3,4.3,41.53,2025-01-01 11:11:00,11,Wednesday,January,2025,1,False,Morning,Off-Peak,18.1353711790393,Short,7.919376060715852,Good,Good,Rohini to Gurugram Cyber City,False,4,2,Small Group,1.0,1.0,0,1.0
UBER1631,2025-04-25,13:20,Indraprastha,Rajouri Garden,12.3,Cash,2,4.6,238.96,2025-04-25 13:20:00,13,Friday,April,2025,25,False,Afternoon,Off-Peak,19.427642276422763,Medium,1.5794831119042896,Excellent,Excellent,Indraprastha to Rajouri Garden,False,6,0,Couple,1.0,1.15,0,1.15
UBER1632,2024-04-22,09:31,Karol Bagh,Saket,26.93,Wallet,1,4.6,508.57,2024-04-22 09:31:00,9,Monday,April,2024,22,False,Morning,Peak,18.88488674340884,Long,0.7012583268996969,Excellent,Excellent,Karol Bagh to Saket,False,6,2,Solo,1.3,1.0,0,1.3
UBER1633,2024-03-16,21:32,Karol Bagh,Indraprastha,17.65,Card,4,4.0,288.57,2024-03-16 21:32:00,21,Saturday,March,2024,16,True,Night,Off-Peak,16.34957507082153,Long,0.9263215337575939,Good,Average,Karol Bagh to Indraprastha,False,7,1,Large Group,1.2,1.25,1,1.5
UBER1634,2025-05-16,02:24,IGI Airport,Noida Sector 15,13.49,Card,4,3.1,225.25,2025-05-16 02:24:00,2,Friday,May,2025,16,False,Night,Off-Peak,16.697553743513712,Medium,1.2377727015206605,Average,Poor,IGI Airport to Noida Sector 15,False,4,1,Large Group,1.4,1.15,0,1.6099999999999999
UBER1635,2024-05-09,03:46,IGI Airport,Dwarka,18.2,Wallet,1,4.6,346.43,2024-05-09 03:46:00,3,Thursday,May,2024,9,False,Night,Off-Peak,19.034615384615385,Long,1.0458579881656807,Excellent,Excellent,IGI Airport to Dwarka,False,11,2,Solo,1.4,1.0,0,1.4
UBER1636,2025-04-16,23:17,Hauz Khas,IGI Airport,14.94,Card,2,4.0,247.72,2025-04-16 23:17:00,23,Wednesday,April,2025,16,False,Night,Off-Peak,16.5809906291834,Medium,1.1098387301996921,Good,Average,Hauz Khas to IGI Airport,False,4,1,Couple,1.4,1.0,0,1.4
UBER1637,2024-11-19,03:03,Indraprastha,Janakpuri,20.79,Cash,1,3.9,370.31,2024-11-19 03:03:00,3,Tuesday,November,2024,19,False,Night,Off-Peak,17.811928811928812,Long,0.8567546326084086,Average,Average,Indraprastha to Janakpuri,False,9,0,Solo,1.4,1.0,0,1.4
UBER1638,2024-10-17,04:54,Janakpuri,Chandni Chowk,8.11,Card,4,3.3,149.46,2024-10-17 04:54:00,4,Thursday,October,2024,17,False,Night,Off-Peak,18.42909987669544,Medium,2.272392093304,Average,Poor,Janakpuri to Chandni Chowk,False,7,1,Large Group,1.4,1.0,0,1.4
UBER1639,2025-01-30,04:28,Noida Sector 15,Okhla,15.18,Card,2,4.4,212.84,2025-01-30 04:28:00,4,Thursday,January,2025,30,False,Night,Off-Peak,14.021080368906457,Long,0.9236548332612949,Good,Good,Noida Sector 15 to Okhla,False,7,1,Couple,1.4,1.0,0,1.4
UBER1640,2025-01-26,09:26,Noida Sector 15,Rohini,1.6,Wallet,3,3.3,29.52,2025-01-26 09:26:00,9,Sunday,January,2025,26,True,Morning,Peak,18.45,Short,11.531249999999998,Average,Poor,Noida Sector 15 to Rohini,False,5,2,Small Group,1.3,1.25,1,1.625
UBER1641,2025-01-19,18:18,Rohini,Kalkaji,20.03,Wallet,1,3.7,393.92,2025-01-19 18:18:00,18,Sunday,January,2025,19,True,Evening,Peak,19.66650024962556,Long,0.9818522341300828,Average,Average,Rohini to Kalkaji,False,7,2,Solo,1.35,1.25,1,1.6875
UBER1642,2025-07-18,10:40,Rohini,Rajouri Garden,12.27,Card,2,4.1,203.13,2025-07-18 10:40:00,10,Friday,July,2025,18,False,Morning,Off-Peak,16.555012224938874,Medium,1.3492267501987674,Good,Good,Rohini to Rajouri Garden,False,6,1,Couple,1.0,1.15,0,1.15
UBER1643,2024-11-13,10:13,Greater Kailash,Hauz Khas,23.05,Card,4,4.3,280.37,2024-11-13 10:13:00,10,Wednesday,November,2024,13,False,Morning,Off-Peak,12.163557483731019,Long,0.5277031446304129,Good,Good,Greater Kailash to Hauz Khas,False,3,1,Large Group,1.0,1.0,0,1.0
UBER1644,2025-08-07,03:46,Indraprastha,Indraprastha,9.53,Wallet,1,4.0,249.21,2025-08-07 03:46:00,3,Thursday,August,2025,7,False,Night,Off-Peak,26.15005246589717,Medium,2.7439719271665446,Good,Average,Indraprastha to Indraprastha,True,10,2,Solo,1.4,1.0,0,1.4
UBER1645,2025-02-28,04:32,Noida Sector 15,Noida Sector 15,3.91,Cash,3,4.9,59.15,2025-02-28 04:32:00,4,Friday,February,2025,28,False,Night,Off-Peak,15.127877237851662,Short,3.869022311471013,Excellent,Excellent,Noida Sector 15 to Noida Sector 15,True,4,0,Small Group,1.4,1.15,0,1.6099999999999999
UBER1646,2025-11-25,23:59,Dwarka,IGI Airport,28.66,Cash,3,3.3,479.26,2025-11-25 23:59:00,23,Tuesday,November,2025,25,False,Night,Off-Peak,16.722260990928124,Long,0.583470376515287,Average,Poor,Dwarka to IGI Airport,False,9,0,Small Group,1.4,1.0,0,1.4
UBER1647,2025-03-18,15:40,Okhla,Greater Kailash,29.65,Cash,1,3.6,413.23,2025-03-18 15:40:00,15,Tuesday,March,2025,18,False,Afternoon,Off-Peak,13.936930860033728,Long,0.47004825834852376,Average,Average,Okhla to Greater Kailash,False,4,0,Solo,1.0,1.0,0,1.0
UBER1648,2025-02-19,13:58,Pitampura,Noida Sector 15,26.45,Card,4,4.6,427.28,2025-02-19 13:58:00,13,Wednesday,February,2025,19,False,Afternoon,Off-Peak,16.154253308128546,Long,0.6107468169424781,Excellent,Excellent,Pitampura to Noida Sector 15,False,7,1,Large Group,1.0,1.0,0,1.0
UBER1649,2025-09-20,12:59,Hauz Khas,Gurugram Cyber City,28.32,Wallet,2,3.3,420.1,2025-09-20 12:59:00,12,Saturday,September,2025,20,True,Afternoon,Off-Peak,14.8340395480226,Long,0.5238008314979732,Average,Poor,Hauz Khas to Gurugram Cyber City,False,9,2,Couple,1.0,1.25,1,1.25
UBER1650,2025-01-20,16:39,Lajpat Nagar,IGI Airport,27.57,Card,3,4.4,354.48,2025-01-20 16:39:00,16,Monday,January,2025,20,False,Afternoon,Off-Peak,12.857453754080522,Long,0.46635668313676176,Good,Good,Lajpat Nagar to IGI Airport,False,6,1,Small Group,1.0,1.0,0,1.0
UBER1651,2025-09-08,04:55,Greater Kailash,Janakpuri,25.25,Cash,3,3.5,314.44,2025-09-08 04:55:00,4,Monday,September,2025,8,False,Night,Off-Peak,12.453069306930693,Long,0.49319086364081954,Average,Poor,Greater Kailash to Janakpuri,False,5,0,Small Group,1.4,1.0,0,1.4
UBER1652,2024-08-01,16:27,Unknown,Janakpuri,3.14,Wallet,1,4.0,49.32,2024-08-01 16:27:00,16,Thursday,August,2024,1,False,Afternoon,Off-Peak,15.70700636942675,Short,5.002231327842914,Good,Average,Unknown to Janakpuri,False,3,2,Solo,1.0,1.0,0,1.0
UBER1653,2025-12-27,04:56,Rohini,Chandni Chowk,17.52,Wallet,2,4.2,279.72,2025-12-27 04:56:00,4,Saturday,December,2025,27,True,Night,Off-Peak,15.965753424657537,Long,0.9112872959279417,Good,Good,Rohini to Chandni Chowk,False,6,2,Couple,1.4,1.25,1,1.75
